Homo_sapiens,Gorilla_gorilla,Pan_paniscus
XM_005266656,XM_019014243,XM_008968691
NM_032510,XM_019014244,XM_014342375
NM_177543,XM_019016564,XM_003821657
XM_005259582,XM_004059589,XM_014342387
XM_011528049,XM_004059591,XM_024926685
XM_011527694,XM_004059592,XM_003821655
XM_011527893,XM_019016256,XM_024926602
NM_182577,XM_004059601,XM_003821653
NM_130760,XM_019014423,XM_024926431
NM_033513,XM_004059598,
XM_005259690,XM_019016478,
NM_005317,XM_004059599,XM_008975236
XM_017027173,XM_019015970,XM_024926433
NM_001194,XM_019014424,XM_014342381
XM_005259580,XM_004059604,XM_008975235
NM_020637,XM_019014425,XM_008975234
NM_194460,XM_019014426,XM_008975144
NM_005860,XM_019016162,XM_024926603
NM_214710,XM_004059605,XM_003821766
XM_005259565,XM_019016386,XM_003813761
XM_011527686,XM_019014381,XM_003813760
XM_005259597,XM_004059608,XM_024926604
XM_011528317,XM_019014428,XM_008966377
NM_001700,XM_019014429,XM_003813759
NM_002777,XM_004059612,XM_008966366
XM_011527776,XM_019014928,XM_008966376
NM_001317335,XM_004059614,XM_024926605
NM_005481,XM_004059620,XM_008966374
NM_138774,XM_019016040,XM_024926566
NM_032551,XM_019014430,XM_024926693
XM_017026445,XM_019016041,XM_024926606
NM_024100,XM_004059621,XM_003813758
NM_138690,XM_019014431,XM_014342392
XM_005259675,XM_019015036,XM_003813756
NM_001303501,XM_004059622,XM_003813755
XM_024451316,XM_019015039,XM_014342395
XM_011527858,XM_019015040,XM_008966361
XM_011528070,XM_004059637,XM_008966365
NM_001039848,XM_004059627,XM_008966360
NM_014963,XM_019014432,XM_024926512
XM_005259617,XM_019015203,XM_008966357
XM_017026555,XM_019015205,XM_003813749
NM_001687,,XM_008966368
XM_024451753,XM_019015208,XM_024927426
NM_001300829,XM_019015212,XM_014343647
NM_017914,XM_004059644,
XM_017026449,XM_019014435,XM_024927425
XM_017026768,NM_001279585,XM_008966584
NM_138924,XM_019015393,XM_003846072
XM_011527904,XM_019015394,XM_024926581
NM_001308226,XM_004059653,XM_014342404
XM_006722608,XM_019014436,XM_014342403
XM_006722653,XM_019015406,XM_003805027
XM_011528085,XM_019014437,XM_024926608
NM_001329556,XM_019016635,XM_024926746
XM_011527961,XM_019014398,XM_008966521
NM_001243079,XM_019014896,XM_008966511
NM_001174118,XM_019014438,XM_014342401
NM_001281453,XM_019014439,XM_008966498
XM_024451674,XM_019015713,XM_008966443
NM_001080488,XM_019014440,
XM_006722655,XM_019014441,XM_014342400
XM_011528144,XM_019014442,XM_008966601
NM_031918,,XM_008966426
XM_011528338,XM_019016368,XM_008966431
NM_079834,XM_019015653,XM_008972574
NM_138422,XM_004059662,XM_008972684
XM_017026297,XM_019037492,XM_014342438
NM_017797,XM_019015654,XM_008972575
NM_199054,XM_019015655,XM_008972576
XM_024451360,XM_004059694,XM_003819228
XM_024451342,XM_019014991,XM_008972582
NM_001261826,XM_004059690,XM_008972584
XM_005259660,XM_019014996,XM_008972588
NM_001300836,XM_004059695,XM_024926770
NM_007165,XM_019015001,XM_008972586
NM_000479,XM_004059697,XM_008972686
XM_017026285,XM_019015002,XM_008972687
NM_004152,NM_001291863,NM_001289721
NM_198532,XM_004059699,XM_014342428
NM_001101391,,
XM_017026869,XM_004059700,XM_003819236
XM_011528138,XM_004059701,XM_003819231
XM_011527978,XM_019014443,XM_008972688
NM_012458,XM_004059702,XM_003819238
NM_032737,XM_019014444,XM_014342421
XM_017026822,XM_004059703,XM_003819239
XM_017026606,XM_019016501,XM_008972591
XM_011527713,XM_004059708,XM_008972593
NM_144564,XM_019016024,XM_008972594
XM_011528178,XM_019016026,XM_008972595
NM_003249,XM_004059711,XM_003819247
NM_001102651,XM_004059712,XM_014342417
XM_011527716,XM_019014446,XM_008972596
NM_024967,XM_019016052,XM_003819261
NM_173480,XM_019016053,XM_003819259
NM_021217,XM_004059715,XM_003819257
XM_011528300,XM_019015924,XM_008972692
NM_001300846,XM_019015916,XM_008972600
NM_198969,XM_019014447,XM_008972603
NM_002067,XM_019016436,XM_014342455
NM_002068,XM_019014363,XM_003819253
NM_003775,XM_004059730,XM_003819255
NM_020170,XM_019016310,XM_003819248
XM_006722832,XM_019016534,XM_008972609
XM_017026834,XM_019014449,XM_024926609
NM_001136503,XM_019014450,XM_003819260
NM_031304,XM_019014451,XM_008972694
XM_017026863,XM_019015413,XM_008972695
XM_006722647,XM_004059734,XM_008972696
NM_001135580,XM_019015415,XM_014342439
NM_006339,XM_019014452,XM_008972615
XM_005259492,XM_019014454,XM_008972698
NM_201636,XM_004059736,XM_024926430
NM_021231,XM_019015423,XM_008972699
XM_011527845,XM_019016276,XM_014342451
NM_001267561,XM_019016424,XM_003819245
XM_006722950,XM_019016425,XM_003819249
NM_172251,XM_004059738,XM_003819263
NM_001319074,XM_004059740,XM_008972700
NM_002378,XM_004059742,XM_003819264
XM_011527831,XM_019016320,XM_008972701
NM_033064,XM_019016465,XM_008972621
NM_001289117,XM_004059745,XM_008972703
XM_005259508,XM_019015391,XM_003819268
NM_001961,XM_004059743,XM_003819267
XM_011528060,XM_019015392,XM_003819270
XM_005259570,XM_019014455,XM_008972705
XM_017026989,XM_004059746,XM_008972624
NM_032607,XM_004059747,XM_014342424
NM_016539,XM_004059748,XM_003819271
XM_024451405,XM_019014456,XM_008972707
XM_011527619,XM_019016676,XM_003819382
NM_018074,,XM_003819273
NM_020209,XM_004059771,XM_003819274
NM_144615,XM_019016389,XM_014342435
NM_024333,XM_019016388,XM_003819276
NM_017720,XM_019016392,XM_003819277
NM_001300862,XM_019014457,XM_003819279
NM_003025,XM_004059772,XM_008972631
NM_005483,XM_019014458,XM_003819281
XM_017027325,XM_019015784,XM_008972634
NM_001348169,,XM_024926744
XM_017027194,XM_019016156,XM_014342425
NM_001013706,XM_019014459,XM_014342434
NM_052972,XM_004059780,XM_003819283
XM_011527640,XM_019014460,XM_003846218
XM_011527680,XM_019020402,XM_003819286
XM_017026987,XM_019020312,XM_003819284
XM_017027454,XM_019016299,XM_008972637
NM_018708,XM_004059785,XM_003819290
NM_182919,XM_019014325,XM_008972572
NM_005817,XM_019016066,XM_003819292
XM_024451650,XM_019014943,XM_003804363
NM_013282,XM_019015985,XM_003819294
XM_017026503,XM_019015987,XM_008972640
NM_002850,XM_019016123,XM_014342448
NM_181710,XM_004059792,XM_008972643
NM_014649,XM_019015659,XM_003819300
NM_001201338,XM_019015660,XM_008972644
XM_017026248,XM_019015852,XM_008972649
NM_001267868,XM_004059805,XM_008972648
NM_033643,XM_004059810,XM_024926551
NM_004793,XM_004059797,XM_008972650
XM_011527885,XM_004059811,XM_008972712
NM_001134316,XM_004059835,XM_008972651
NM_020175,XM_019016450,XM_003819309
XM_011528041,XM_004059814,XM_008958993
XM_011527879,XM_019016284,XM_008972654
NM_001097641,XM_019016292,XM_003846215
NM_002034,XM_019016291,XM_008972655
NM_001193375,XM_004059821,XM_003819321
NM_001017921,XM_019016015,XM_003819322
NM_004058,XM_004059826,XM_014342431
NM_007322,XM_019016012,XM_008972657
NM_000635,XM_019016241,XM_008972661
XM_017027332,XM_019016248,XM_008972663
XM_011528021,XM_004059839,XM_014342453
NM_133492,XM_004059840,XM_003819330
NM_006012,XM_019014461,XM_003819331
XM_017027355,XM_019014462,XM_008972668
NM_004158,XM_004059841,XM_003819333
XM_024451475,XM_019016099,XM_003819334
XM_005259668,XM_019015504,XM_014342427
NM_173637,XM_004065374,XM_003819342
XM_011528274,XM_004059846,XM_003819337
XM_017027471,XM_004059845,XM_003819343
XM_024451727,XM_004059843,XM_008972673
NM_001289123,XM_019015513,XM_008972676
NM_003811,XM_019014908,XM_003819344
NM_001330332,XM_004059847,XM_003819345
XM_017027417,XM_004059848,XM_003819350
NM_000064,XM_019015534,XM_003819392
NM_001080452,XM_019015535,XM_003819346
XM_006722940,XM_004059858,XM_003819348
XM_005259467,XM_019015536,XM_003819351
NM_005428,XM_019014464,XM_003819393
XM_011527794,XM_019014465,XM_003819352
NM_024341,XM_019015682,XM_008962383
NM_000208,XM_019014466,XM_024926610
NM_080662,XM_004059871,XM_003810022
XM_005272473,XM_019015681,XM_008962390
XM_011527695,XM_019015680,XM_008962379
NM_020533,XM_004059874,XM_003810017
NM_001166111,XM_019015960,XM_008962378
NM_001080429,XM_019014468,XM_008962374
NM_020196,XM_019014469,XM_008962373
NM_001171155,XM_004059879,XM_003810014
XM_024451346,XM_004059880,XM_024926583
NM_001272034,XM_019014471,XM_003810007
NM_020415,XM_019014951,XM_003810015
NM_174918,XM_004059883,XM_003810013
NM_174894,XM_019016637,XM_003810011
XM_005272462,XM_019014887,XM_024926710
XM_024451485,XM_019014472,XM_003810003
NM_021155,XM_004059890,
NM_014257,XM_004059895,XM_003809995
XM_017026239,XM_019014475,XM_008962388
NM_001190467,XM_019014476,XM_008962387
XM_011528319,XM_004059902,XM_003809986
XM_006722800,XM_019015828,XM_014342457
XM_011527610,XM_019015832,XM_008962363
NM_003083,XM_004059907,XM_003809992
NM_206833,,XM_003809993
NM_006351,XM_004059906,XM_003809989
NM_001419,XM_004059909,XM_008962362
XM_017027119,XM_019014374,XM_008962360
XM_017027379,XM_019014477,XM_008962359
XM_024451719,XM_019016438,XM_008962349
NM_016579,XM_019014478,XM_003809979
NM_005001,XM_004059921,XM_003809981
NM_001031,XM_004059924,XM_003809982
XM_017026563,XM_019015182,XM_003846088
XM_005272484,XM_004059925,XM_008962347
NM_004218,XM_004059927,XM_003809977
XM_011528047,XM_019015184,XM_024926490
NM_005968,XM_019015188,XM_003809975
XM_011528352,XM_019016563,XM_024926492
NM_001146175,XM_004059931,XM_024926611
XM_011528024,XM_019016528,XM_024926612
XM_017027338,XM_019016475,XM_014342458
NM_178525,XM_004059936,XM_003809973
XM_024451395,XM_004059938,XM_014342492
NM_145208,XM_019016611,XM_008961914
NM_024690,XM_019014479,XM_014342466
XM_024451626,,XM_003809614
NM_001005191,XM_004059950,NM_001279243
NM_198535,XM_019020544,XM_008961927
NM_001202406,XM_019016441,XM_008961910
NM_001172651,XM_019016445,XM_014342485
XM_017026155,XM_019016480,XM_008961908
XM_017026329,XM_019014894,XM_014342461
XM_024451702,XM_019016669,XM_008961899
XM_017027239,XM_019016603,XM_008961896
XM_024451780,XM_004065289,XM_008961888
NM_001077624,XM_004059968,XM_014342460
XM_017026912,XM_019016235,XM_003809606
NM_024292,XM_019016240,XM_003809609
XM_011528068,XM_019016362,XM_008961868
NM_001304347,XM_004059970,XM_003809605
NM_015719,XM_019014484,XM_003809647
NM_015725,XM_004059971,XM_003809603
NM_018381,XM_019015218,XM_003809599
XM_005260091,XM_019015220,XM_024926473
NM_020230,XM_019015221,
NM_002566,XM_004059978,
NM_003755,XM_004059979,XM_003809596
NM_001130823,XM_019015223,XM_014342477
NM_004230,XM_004059985,XM_003809598
XM_011528045,XM_019015225,XM_024926721
NM_000201,NM_001279603,XM_003809591
NM_001039132,XM_004059982,XM_003809594
XM_011528229,XM_019015226,XM_024926616
NM_001103167,XM_004059983,XM_024926591
NM_001031734,,XM_003809593
NM_133452,XM_004059980,XM_003809590
NM_002162,XM_019015779,XM_008961861
XM_011528245,XM_019015781,XM_008961851
XM_011527652,XM_019015770,XM_003809589
NM_001111307,XM_019015771,XM_008961921
XM_011528452,XM_019015776,XM_008961848
NM_030760,XM_004060002,XM_008961846
NM_032885,XM_019016312,XM_003809584
NM_023008,XM_004060003,XM_003809583
NM_079421,XM_019016677,XM_024926758
XM_024451304,XM_019016590,XM_008961842
NM_001363611,XM_019015109,XM_008961838
XM_017026763,XM_019015112,XM_014342476
NM_031209,XM_019014486,XM_003809579
NM_001005361,XM_019015117,XM_008961918
NM_006858,XM_004060011,XM_003830479
XM_005259847,XM_019015125,XM_003830480
NM_199141,XM_019016101,XM_008955997
XM_024451697,XM_019016104,XM_003830538
NM_138358,XM_004060018,XM_003830539
XM_024451658,XM_019015896,XM_008955927
NM_000527,XM_019015905,XM_008955998
NM_182513,XM_004060033,XM_003830484
NM_015493,XM_019015911,XM_008955938
XM_005260000,XM_019015050,XM_008955999
NM_018687,XM_004060026,XM_008955941
NM_012466,XM_004060029,XM_003830488
NM_004283,XM_004060025,XM_003830486
XM_017026769,XM_019015059,XM_008955958
XM_017026255,XM_019015052,XM_008955944
XM_017027147,XM_019015070,XM_008955960
NM_175871,XM_004060030,XM_003830492
NM_000121,XM_004060038,XM_003830493
NM_001161616,XM_019015067,XM_024926578
NM_145045,XM_019015061,XM_008955966
XM_011528130,XM_019015065,XM_024926576
XM_024451410,XM_019015071,XM_003830499
NM_138783,XM_019020542,XM_008955971
NM_016581,XM_019016427,XM_008955969
XM_017026289,XM_004060044,XM_003830505
NM_001363675,XM_019016020,XM_008955975
XM_011528069,XM_019016022,XM_014342497
NM_145295,XM_019016023,XM_003830511
NM_001080493,XM_019016552,XM_014342494
NM_152355,XM_019014399,XM_003830522
XM_005259730,XM_004060063,XM_008955982
NM_001348718,XM_019016472,XM_024926448
XM_006722873,,XM_008966327
NM_001012753,,XM_008966326
XM_017026413,XM_019016622,XM_014342513
XM_017027195,XM_004060067,XM_014342516
NM_145233,XM_019016074,XM_008966340
NM_003437,XM_004060074,XM_008966346
NM_001164276,XM_019016079,XM_008966348
NM_005815,,
NM_152601,XM_019016382,XM_008967652
NM_144976,XM_004060078,XM_008967653
NM_020714,XM_004060079,XM_003814807
NM_153358,XM_004060089,XM_008967718
XM_005259913,XM_019015280,XM_008967656
NM_032332,XM_004060086,XM_003814812
XM_017026864,XM_004060087,XM_008967658
XM_011527770,XM_019015282,XM_003814809
NM_001316692,,XM_024926505
NM_032301,XM_004060081,XM_003814814
NM_001136196,XM_019014488,XM_008967662
NM_024038,XM_004060092,XM_003814866
NM_004317,XM_019015696,XM_003814821
XM_005259963,XM_019014985,XM_008967663
NM_013312,XM_019015494,XM_024926593
NM_002229,XM_004060095,XM_003814823
NM_005809,XM_004060096,XM_003814824
NM_006397,XM_004060094,XM_003814822
XM_005260089,XM_004060099,XM_008967671
NM_014975,XM_019015501,XM_008967667
NM_001375,XM_004060109,XM_003814825
NM_006563,XM_004060111,XM_003814829
XM_011527899,XM_019015199,XM_008967678
NM_001105578,XM_019015200,XM_003814837
XM_024451419,XM_004060113,XM_003814830
NM_004343,XM_004060119,XM_003814832
XM_024451631,XM_004060115,XM_003814834
NM_052850,XM_004060118,XM_003814836
NM_152654,XM_004060120,
XM_005259917,XM_019015424,XM_008967683
XM_024451516,XM_004060123,XM_008967720
NM_017722,XM_019015436,XM_024927275
XM_005259721,XM_004060125,XM_003814838
NM_003765,XM_004060126,XM_003814841
NM_004907,XM_004060128,XM_003814842
NM_023035,XM_019014490,XM_024926621
XM_005260086,XM_019016106,XM_008967696
NM_001031727,XM_019016107,XM_008967697
NM_014047,XM_019016110,XM_003814846
XM_017027153,XM_019016585,XM_008967699
NM_001098622,XM_019014417,XM_003814849
XM_024451712,XM_019016002,XM_008967700
XM_024451562,XM_019015997,XM_003814851
XM_006722901,XM_019016007,XM_008967704
NM_138353,XM_004060146,XM_003814854
XM_011528167,XM_019016010,XM_008967705
NM_080864,XM_004060149,XM_003814856
NM_004843,XM_004060148,XM_003814857
XM_005259891,XM_019014350,XM_008967707
NM_001291291,XM_019015552,XM_008967723
NM_001277378,XM_004060155,XM_003814859
NM_138352,XM_004060159,XM_014342523
NM_001304349,XM_004060156,XM_003814862
NM_018154,XM_019015553,XM_003814863
XM_024451420,XM_019014491,XM_008967710
NM_078481,XM_019015152,XM_014342530
XM_011527620,XM_004060164,XM_003807080
XM_011528128,XM_004060163,XM_008959139
NM_000955,XM_004060167,XM_003807085
XM_017026147,XM_019015158,XM_024926704
NM_006145,XM_019015166,XM_024926810
XM_024451790,XM_019014492,XM_008959135
NM_004146,,XM_003807078
NM_001204118,XM_019014493,XM_014342528
NM_032571,XM_019014923,XM_024926622
XM_017027367,XM_019016604,XM_003807073
XM_011527948,XM_004060174,XM_008959142
XM_017027152,XM_019014495,XM_008966120
NM_173482,XM_004060180,XM_003813593
NM_012114,XM_004060189,XM_003813590
NM_033025,XM_004060192,XM_003813588
XM_024451330,XM_019016305,XM_008966114
NM_000435,XM_004060233,XM_024926625
XM_024451725,XM_004060195,XM_014342537
XM_011527854,XM_019015789,XM_008966111
NM_005858,XM_004060199,XM_003813585
NM_014371,XM_004060197,XM_003813583
XM_005260004,XM_019015492,XM_024926652
XM_011528185,XM_004060200,XM_008966130
NM_001363546,XM_004060201,XM_008966107
NM_023944,XM_004060207,XM_003813579
NM_013939,XM_004060209,XM_003813572
NM_013938,XM_004060210,XM_003813571
NM_001004466,XM_004060237,
XM_011527911,XM_004060211,
NM_021187,XM_004060214,XM_003813569
NM_001004465,XM_004060215,XM_003813568
XM_006722865,XM_019016298,XM_008966097
XM_011528020,XM_004060218,XM_003813565
XM_011528386,XM_004060222,XM_003813567
NM_054113,XM_004060220,XM_003813562
XM_011527898,XM_019015893,XM_003813561
NM_001130524,XM_004060226,XM_003813557
NM_016270,,XM_014342534
XM_017027086,XM_019015665,XM_008966092
NM_145046,XM_019015674,XM_003813602
XM_017027350,XM_019015669,XM_008966086
NM_006387,XM_019014577,XM_008966087
NM_024881,XM_019015675,XM_003813601
NM_004831,XM_004060228,XM_024926633
NM_001300925,XM_019015949,XM_003813555
NM_024074,XM_019015951,XM_003813549
XM_011527931,XM_019016634,XM_014342531
NM_015260,XM_019016200,XM_024926547
NM_003950,XM_004060232,XM_003813547
NM_015692,XM_019014579,XM_003813600
NM_033417,XM_004060249,XM_003817819
NM_004145,XM_004060251,XM_008971070
NM_018467,XM_004060250,XM_003817817
NM_024578,XM_004060252,XM_014342560
NM_005234,XM_019014580,XM_014342554
NM_031941,XM_019014581,XM_008971066
NM_014173,XM_019015271,XM_008971065
NM_152363,XM_019015273,XM_003817809
NM_024527,XM_004060256,XM_008971059
XM_011528189,XM_004060260,XM_003817814
XM_024451701,XM_004060263,XM_003817813
NM_020959,XM_019014582,XM_014342553
NM_133644,XM_019015277,XM_008971057
NM_031310,XM_004060265,XM_003817803
NM_004335,XM_019014326,XM_008970959
NM_138401,XM_019015088,XM_003817791
NM_001190844,XM_019014583,XM_014342552
NM_138454,XM_019014584,XM_003817801
XM_017026781,XM_019015090,XM_008971055
NM_012088,XM_019014585,XM_003817800
XM_017026453,XM_019015092,XM_003817788
NM_024656,XM_004060277,XM_003817790
NM_001080421,XM_019015094,XM_008971092
XM_017026930,XM_004060281,XM_014342551
NM_001161357,XM_019015102,XM_014342550
XM_011527626,XM_004060279,XM_003817792
NM_001265587,XM_019015105,XM_008971052
XM_005259896,XM_004060283,XM_014342555
NM_000980,XM_004060282,XM_003817796
XM_011528192,XM_019015106,XM_008971088
NM_138442,XM_004060285,XM_003817785
XM_005259905,XM_019014586,XM_014342575
NM_015683,XM_004060288,XM_003817784
XM_011527966,XM_019014874,XM_003817783
XM_006722699,XM_019016335,XM_014342565
NM_005027,XM_019014587,XM_014342564
NM_006332,XM_019015914,XM_003817782
NM_032683,XM_019015915,XM_003817781
XM_011528164,XM_004060292,XM_003817780
NM_001330172,XM_019015836,XM_008971041
XM_005260084,,XM_008971038
NM_005354,XM_019014588,XM_008971037
NM_012321,XM_019015844,XM_003817776
NM_017712,XM_019016502,XM_008971035
XM_024451789,XM_019015514,XM_008971034
XM_005259739,XM_004060299,XM_008971033
XM_017026431,XM_019015515,XM_014342548
XM_024451536,XM_004060308,XM_003817771
NM_006532,XM_019014589,XM_003817770
XM_024451439,XM_004060314,XM_008971030
XM_017027281,XM_019015266,XM_014342562
XM_017027198,XM_019015259,XM_008971026
XM_024451571,XM_004060343,XM_003817758
XM_011528422,XM_019014590,XM_024926787
NM_012109,XM_004060345,XM_008971084
NM_001345981,XM_019015267,XM_014342568
NM_001098482,XM_019014591,XM_003817748
